label	text_a
1	这是一间非常不错的三星级酒店,房间设施和服务员的服务素质,态度等都很不错,不过就是携程的协议价格和酒店前台价格相差不是很多,希望携程还得继续努力.
0	感觉屏幕比别人14寸的电脑小；运行时能听到硬盘还是cpu风扇啥的声音，不太爽；显卡好像是不咋地，不过我怎么连那个新版热带鱼屏保都运行不了？？？没这么水吧？
0	我端午节期间带家人入住了一晚，感觉服务比较 差，根本达不到四星的标准，下面我从硬件和服 务两方面做一个点评： 一、硬件 1、酒店位置不错，比较繁华；夜间很安静(我入 住的是东楼)； 2、酒店房间很小(特别是卫生间)，和香港的酒 店有得一拼； 3、房间衣柜没有门把手，打开很费劲； 4、席梦思床垫很软(好的席梦思应该比较硬)； 5、房间隔音不好，我入住的当晚，隔壁是间婚 房，很多人在闹房，声音很清楚； 二、服务 1、房间里没有准备牙刷，我拨打分机16要求提供，接线员竟然让我拨打其他电话去要(酒店入住卡上清楚写明有要求直接拨打16就可以了)； 2、去二楼中餐厅就餐，服务员告知中餐厅当天搬到一楼鲍翅馆了；转到一楼鲍翅馆，服务员给了一份鲍翅馆的菜单，我问服务员要中餐厅菜单，这个服务员竟然说没有，我问道，中餐厅都搬到一楼了，难道菜单没搬下来么？这时服务员才不情愿的把中餐厅的菜单给我； 3、因为是通过携程预定的，送了20元积分卡。在就餐完毕后，我们把积分卡给服务员，由于这个服务员已经把帐单打印好，不想重新打印，竟然说你们下次再来用好了，我们是从外地过来的，下次不知是猴年马月了； 4、第二天早上去吃早餐，由于小孩(16个月大)不肯吃早饭而哭闹，服务员竟然过来对我小孩说，再哭就打屁股了！这句话我们当父母的可以说，但是你们酒店服务员绝对不应该说，希望你们道歉！ 5、就餐完毕来去，走到餐厅门口时，服务员用眼睛瞟你一下，连招呼也不打。住了很多四星、五星，从来没见过这么没礼貌的。 宾馆反馈 2008年6月17日 ： 对于您在住店期间发生的不愉快,我代表酒店真诚的向您道歉.非常感谢您对我们提出的意见和批评，我们也把您所反映的问题反馈到了相关部门，进行了培训和整改。我们希望能有机会再次会您提供服务，相信一定会让您有不同的感觉。
0	这本书送到的时候就是全湿了,但是就给你们的客服打电话了,说会安排人过来取书.并办退款手续.可是到现在,我又跟你们定了3次书了,那次该退的钱还没退,该退的书,也没来取?是否效率太底了.已经投诉1次了,石沉大海,希望这次不要.投诉不是此书内容,是服务态度.苦于其他方式的投诉,电话和网络留言都使用了,但是没效果,所以在这试一下.
1	整体来说，相当不错的作品在细节的处理上很是到位完全没有被算计，被蒙蔽的感觉这个和看《姑获鸟之夏》是完全不同的《姑获鸟之夏》的解释非常牵强勉强，而且全是些莫名其妙的巧合《X的悲剧》却是有理有据，看得热血沸腾，心悦诚服被作者精湛的推理，严密的逻辑所折服最重要的是，收尾时的前后呼应，很对我的胃口对于“X”的解释，同样石破天惊不后悔买了这本书
0	房间太旧,太吵.洗手间没有热水,建议携程取消和其合作. 补充点评 2007年11月11日 ： 服务态度恶劣,言语不是太冲就是冷冰冰的,房间设施陈旧.卫生间小.
0	绝对垃圾书``想读历史的读此书毫无价值`` 类似垃圾小说``不推荐想了解明朝历史的人读这本书``我买了第一卷打死都不想再买后面的
1	很漂亮，比图片上看好看很多，三星的就是做得比较精致。用起来也感觉很好。待机时间比较长。
1	速度不错，跑vista没有问题，并且附送xp恢复盘，比较人性化。在国内卖的Thinkpak T400中算是性价比好的了。
0	1、散热还是有些问题，C壳右手掌托和触摸板有点热，D壳热得太厉害了。 2、做工上USB口太松了，不知是否是个别问题。
1	为什么如此平淡无奇的爱情会令我心情跌宕起伏呢？作者朴实无华的文字却又不时夹带着细腻的描写， 丝丝入扣、潜移默化的同时，将引发感动的种种细节埋进我们的心里，在最后一刻肆意地爆发！看完了故事，哭的很彻底，以至于餐厅的服务生不时观察我这边的动静，生怕我有任何突发的举动。。。在如今的社会，如此纯净美丽的爱情，真的只能纪念哀悼而已了吗？
1	在同档次的笔记本电脑中性价比高，配置也够用，品牌效应好，外观不错，已在使用中待发现更多优点
1	三月入住的五号楼豪华间，酒店的环境真的不错，从室内的陈列到窗外的景色，以及酒店内花园都显得华贵而清幽。 酒店早上的自助餐也很好吃，中西式的都有，而且选择也还算多。 唯一欠缺的是，由于第一天入住酒店时间较晚，希望第二天退房后再去泡温泉，却被告知不能享受酒店客人的优惠价格，感到不太公平... 宾馆反馈 2008年3月29日 ： 尊敬的客人，您好！您的意见我们已提交相给相关部门的领导，今后会根据实际情况酌情考虑温泉优惠价格的时限。
0	天哪，系统难装啊！键盘板那地方我原以为是白色的，收到后才知是银色的，觉得白色的配起来更加好看！
1	这是我在国内所见到的最好的一本适合小孩阅读和聆听的有声读物，故事有趣，画面生动，特别是他的朗读完全没有国内很多读物的死板，乏味，甚至让人昏昏欲睡的问题，它的声音悦耳动听，让人琅琅上口，是一本不可多得的小孩读物。我的女儿尽管不是完全能听懂，但却能跟着录音琅琅上口。希望能多出版些类似这样的有声读物，让孩子欣赏到优美的英语，对英语产生兴趣而不是为了考试而学习。
1	买回来，先看的周易。本以为周易是中国最难懂的汉字了，在南先生深入浅出、娓娓道来的讲述中，忽然发觉原来自己也是可以挑战一下有难度的东西的。南先生博古通今、学贯东西、精通几家思想的精髓，书中的智慧和学问更是随手拈来、挥洒自如。南先生深刻而不刻板，看他的书有时会让你不由得会心一笑，生出“原来是这样”的感慨。总的来说是一套值得收藏的好书！南先生的学问值得我们好好学习！
1	宝宝三岁半。这是宝宝很喜欢的一本书。买得很值。从买回来后，连续几天晚上都要求讲这本书。很喜欢，很喜欢。看到良太离开了妈妈，很感伤，想要哭了似的，说：“我舍不得良太。”而且，和宝宝看了这本书，讲到最后，我的声音总会哽咽，因为舍不得慈母龙妈妈和霸王龙宝宝的分离。这本书，浅显易懂，但是大一点的孩子看也很好。母亲和孩子都能领会到书中的爱，母亲对孩子的爱，和孩子对母亲的眷恋。
1	相隔千年的感人故事,虽然还不至于令我感动到哭泣,但作者写作的功底实在令人佩服,全文流畅的几乎让我欲罢不能,一口气读完了整篇作品,说不上是荡气回肠的爱情故事,但细腻的勾勒出主人公之间微妙的到激荡起伏,完全刻画的流畅自然,几乎就象这个时代可以发生的事件,也许未来的某一天,我们的科技真能达到这样的水平.作者对于历史方面的涉猎可见其真功底,似乎能让阅读者在想象中勾勒出历史的风貌,实是一部好作品!
0	通过携程预定了7月26.27的房间,6人3个标间.26日一大早弟兄们从北京开车浩浩荡荡开拔,不想在京沈滦县段被交警轰下了高速路(前方道路封闭),只好沿102国道缓慢运动,全程9小时(好在中途电话延长了入住时间),等到达却当头一棒,酒店竟然说因接团27号没房了,赶紧找携程客服,最后酒店答应协调,谁知27号私下转包到博维大酒店,钱倒是没多花,可积分......只好回来找携程客服算帐,还好携程客服比较通融. 酒店印象:3间房:2008,4002,5002(6人3间房还不挨着,晕......)房间门锁不是卡式,还是钥匙(钥匙?以前我只有住在招待所才用钥匙),房间整体装修感觉较旧,墙上有蚊子的标本,有饮水机,可以打到凉水(后来在博维大酒店就没饮水机,没凉水),浴室较小,浴缸较脏,还没有隔帘,热水还好,随时都有,4002马桶水箱按钮不能复位,每次要把水箱盖拿起来(走的时候和总台说了,不知道修没修),2008独立空调,4002,5002中央空调,5002中央空调冷气不行,大半夜3次打电话到总台都冷不起来,只好凌晨都挤到4002(严重影响4002客人休息!),3间房都没宽带,只有宽带线(没宽带有宽带线算怎麽回事儿???)带双早餐(鸡蛋,粥,花卷),还不能带回房,(有弟兄睡懒觉,结果只带回个鸡蛋),交通还好,到那里都方便,旁边有饭馆,也有药店,到海滩(体育基地)还得5公里左右.
